outage_data_id,total_clients,clients_without_power_service,region_id,source_id,source_last_updated_on,data_fetched_on,region_name
3629,141663,3,3,1,2022-12-18 15:00:06.376444,2022-12-18 15:00:03.109208,Carolina
3630,250514,6,4,1,2022-12-18 15:00:07.804564,2022-12-18 15:00:03.109208,Caguas
3631,216605,199,5,1,2022-12-18 15:00:08.804127,2022-12-18 15:00:03.109208,Mayagüez
3632,212508,23,6,1,2022-12-18 15:00:11.002440,2022-12-18 15:00:03.109208,Ponce
3633,253068,166,7,1,2022-12-18 15:00:11.268016,2022-12-18 15:00:03.109208,San Juan
3634,177369,50,1,1,2022-12-18 16:00:04.802079,2022-12-18 16:00:03.450893,Arecibo
3635,216496,36,2,1,2022-12-18 16:00:05.058589,2022-12-18 16:00:03.450893,Bayamón
3636,141663,3,3,1,2022-12-18 16:00:22.692419,2022-12-18 16:00:03.450893,Carolina
3637,250514,19,4,1,2022-12-18 16:00:45.863925,2022-12-18 16:00:03.450893,Caguas
3638,216605,194,5,1,2022-12-18 16:00:49.320608,2022-12-18 16:00:03.450893,Mayagüez
3639,212508,30,6,1,2022-12-18 16:00:50.954888,2022-12-18 16:00:03.450893,Ponce
3640,253068,131,7,1,2022-12-18 16:00:51.756991,2022-12-18 16:00:03.450893,San Juan
3641,177369,55,1,1,2022-12-18 17:00:03.999564,2022-12-18 17:00:02.658994,Arecibo
3642,216496,46,2,1,2022-12-18 17:00:15.630048,2022-12-18 17:00:02.658994,Bayamón
3643,141663,121,3,1,2022-12-18 17:00:17.487529,2022-12-18 17:00:02.658994,Carolina
3644,250514,28,4,1,2022-12-18 17:00:18.676281,2022-12-18 17:00:02.658994,Caguas
3645,216605,204,5,1,2022-12-18 17:00:18.917998,2022-12-18 17:00:02.658994,Mayagüez
3646,212508,22,6,1,2022-12-18 17:00:19.136843,2022-12-18 17:00:02.658994,Ponce
3647,253068,130,7,1,2022-12-18 17:00:20.354528,2022-12-18 17:00:02.658994,San Juan
3648,177369,269,1,1,2022-12-18 18:00:05.985810,2022-12-18 18:00:03.871410,Arecibo
3649,216496,50,2,1,2022-12-18 18:00:06.267959,2022-12-18 18:00:03.871410,Bayamón
3650,141663,1,3,1,2022-12-18 18:00:24.736779,2022-12-18 18:00:03.871410,Carolina
3651,250514,15,4,1,2022-12-18 18:00:38.231179,2022-12-18 18:00:03.871410,Caguas
3652,216605,86,5,1,2022-12-18 18:00:38.556451,2022-12-18 18:00:03.871410,Mayagüez
3653,212508,24,6,1,2022-12-18 18:00:54.184077,2022-12-18 18:00:03.871410,Ponce
3654,253068,130,7,1,2022-12-18 18:00:54.421494,2022-12-18 18:00:03.871410,San Juan
3655,177369,611,1,1,2022-12-18 19:00:06.866304,2022-12-18 19:00:03.812037,Arecibo
3656,216496,31,2,1,2022-12-18 19:00:07.254338,2022-12-18 19:00:03.812037,Bayamón
3657,141663,0,3,1,2022-12-18 19:00:07.474747,2022-12-18 19:00:03.812037,Carolina
3658,250514,29,4,1,2022-12-18 19:00:07.730988,2022-12-18 19:00:03.812037,Caguas
3659,216605,62,5,1,2022-12-18 19:00:12.072456,2022-12-18 19:00:03.812037,Mayagüez
3660,212508,39,6,1,2022-12-18 19:00:12.320754,2022-12-18 19:00:03.812037,Ponce
3661,253068,129,7,1,2022-12-18 19:00:12.798775,2022-12-18 19:00:03.812037,San Juan
3662,177369,633,1,1,2022-12-18 20:00:04.373668,2022-12-18 20:00:03.167001,Arecibo
3663,216496,33,2,1,2022-12-18 20:00:05.567816,2022-12-18 20:00:03.167001,Bayamón
3664,141663,0,3,1,2022-12-18 20:00:05.997262,2022-12-18 20:00:03.167001,Carolina
3665,250514,35,4,1,2022-12-18 20:00:08.231745,2022-12-18 20:00:03.167001,Caguas
3666,216605,61,5,1,2022-12-18 20:00:09.693193,2022-12-18 20:00:03.167001,Mayagüez
3667,212508,42,6,1,2022-12-18 20:00:10.939807,2022-12-18 20:00:03.167001,Ponce
3668,253068,130,7,1,2022-12-18 20:00:11.269627,2022-12-18 20:00:03.167001,San Juan
3669,177369,635,1,1,2022-12-18 21:00:08.483390,2022-12-18 21:00:04.158521,Arecibo
3670,216496,40,2,1,2022-12-18 21:00:11.195319,2022-12-18 21:00:04.158521,Bayamón
3671,141663,0,3,1,2022-12-18 21:00:12.869850,2022-12-18 21:00:04.158521,Carolina
3672,250514,21,4,1,2022-12-18 21:00:14.629965,2022-12-18 21:00:04.158521,Caguas
3673,216605,75,5,1,2022-12-18 21:00:17.103450,2022-12-18 21:00:04.158521,Mayagüez
3674,212508,25,6,1,2022-12-18 21:00:17.610740,2022-12-18 21:00:04.158521,Ponce
3675,253068,130,7,1,2022-12-18 21:00:18.402220,2022-12-18 21:00:04.158521,San Juan
3676,177369,621,1,1,2022-12-18 22:00:04.504064,2022-12-18 22:00:03.681878,Arecibo
3677,216496,40,2,1,2022-12-18 22:00:04.781011,2022-12-18 22:00:03.681878,Bayamón
3678,141663,0,3,1,2022-12-18 22:00:06.592947,2022-12-18 22:00:03.681878,Carolina
3679,250514,26,4,1,2022-12-18 22:00:07.914668,2022-12-18 22:00:03.681878,Caguas
3680,216605,56,5,1,2022-12-18 22:00:15.080749,2022-12-18 22:00:03.681878,Mayagüez
3681,212508,26,6,1,2022-12-18 22:00:17.469648,2022-12-18 22:00:03.681878,Ponce
3682,253068,1,7,1,2022-12-18 22:00:18.128137,2022-12-18 22:00:03.681878,San Juan
3683,177369,620,1,1,2022-12-18 23:00:04.371990,2022-12-18 23:00:03.210043,Arecibo
3684,216496,35,2,1,2022-12-18 23:00:04.758659,2022-12-18 23:00:03.210043,Bayamón
3685,141663,0,3,1,2022-12-18 23:00:05.597782,2022-12-18 23:00:03.210043,Carolina
3686,250514,124,4,1,2022-12-18 23:00:05.997515,2022-12-18 23:00:03.210043,Caguas
3687,216605,9,5,1,2022-12-18 23:00:11.238531,2022-12-18 23:00:03.210043,Mayagüez
3688,212508,2,6,1,2022-12-18 23:00:11.666685,2022-12-18 23:00:03.210043,Ponce
3689,253068,226,7,1,2022-12-18 23:00:12.813596,2022-12-18 23:00:03.210043,San Juan
3690,177369,1,1,1,2022-12-19 00:00:03.936777,2022-12-19 00:00:02.827302,Arecibo
3691,216496,39,2,1,2022-12-19 00:00:16.685706,2022-12-19 00:00:02.827302,Bayamón
3692,141663,0,3,1,2022-12-19 00:00:31.787284,2022-12-19 00:00:02.827302,Carolina
3693,250514,194,4,1,2022-12-19 00:00:50.643283,2022-12-19 00:00:02.827302,Caguas
3694,216605,9,5,1,2022-12-19 00:00:50.897428,2022-12-19 00:00:02.827302,Mayagüez
3695,212508,2,6,1,2022-12-19 00:00:51.141055,2022-12-19 00:00:02.827302,Ponce
3696,253068,227,7,1,2022-12-19 00:00:51.389690,2022-12-19 00:00:02.827302,San Juan
3697,177369,2,1,1,2022-12-19 01:00:05.964589,2022-12-19 01:00:05.224950,Arecibo
3698,216496,123,2,1,2022-12-19 01:00:08.196616,2022-12-19 01:00:05.224950,Bayamón
3699,141663,0,3,1,2022-12-19 01:00:08.425391,2022-12-19 01:00:05.224950,Carolina
3700,250514,132,4,1,2022-12-19 01:00:09.060815,2022-12-19 01:00:05.224950,Caguas
3701,216605,3235,5,1,2022-12-19 01:00:14.576420,2022-12-19 01:00:05.224950,Mayagüez
3702,212508,1,6,1,2022-12-19 01:00:17.608080,2022-12-19 01:00:05.224950,Ponce
3703,253068,228,7,1,2022-12-19 01:00:18.473423,2022-12-19 01:00:05.224950,San Juan
3704,177369,0,1,1,2022-12-19 02:00:04.864851,2022-12-19 02:00:04.029619,Arecibo
3705,216496,122,2,1,2022-12-19 02:00:19.870775,2022-12-19 02:00:04.029619,Bayamón
3706,141663,0,3,1,2022-12-19 02:00:21.238823,2022-12-19 02:00:04.029619,Carolina
3707,250514,2266,4,1,2022-12-19 02:00:44.842060,2022-12-19 02:00:04.029619,Caguas
3708,216605,5,5,1,2022-12-19 02:00:45.059948,2022-12-19 02:00:04.029619,Mayagüez
3709,212508,1,6,1,2022-12-19 02:00:48.083801,2022-12-19 02:00:04.029619,Ponce
3710,253068,229,7,1,2022-12-19 02:00:48.325799,2022-12-19 02:00:04.029619,San Juan
3711,177369,0,1,1,2022-12-19 03:00:04.931960,2022-12-19 03:00:04.226583,Arecibo
3712,216496,123,2,1,2022-12-19 03:00:37.980278,2022-12-19 03:00:04.226583,Bayamón
3713,141663,0,3,1,2022-12-19 03:00:38.248697,2022-12-19 03:00:04.226583,Carolina
3714,250514,142,4,1,2022-12-19 03:00:39.367569,2022-12-19 03:00:04.226583,Caguas
3715,216605,739,5,1,2022-12-19 03:00:41.925244,2022-12-19 03:00:04.226583,Mayagüez
3716,212508,2,6,1,2022-12-19 03:00:43.893477,2022-12-19 03:00:04.226583,Ponce
3717,253068,2,7,1,2022-12-19 03:00:44.137279,2022-12-19 03:00:04.226583,San Juan
3718,177369,0,1,1,2022-12-19 04:00:17.139577,2022-12-19 04:00:03.406078,Arecibo
3719,216496,17,2,1,2022-12-19 04:00:39.522669,2022-12-19 04:00:03.406078,Bayamón
3720,141663,0,3,1,2022-12-19 04:00:39.746649,2022-12-19 04:00:03.406078,Carolina
3721,250514,143,4,1,2022-12-19 04:00:53.422800,2022-12-19 04:00:03.406078,Caguas
3722,216605,351,5,1,2022-12-19 04:01:03.478779,2022-12-19 04:00:03.406078,Mayagüez
3723,212508,2,6,1,2022-12-19 04:01:04.237203,2022-12-19 04:00:03.406078,Ponce
3724,253068,1,7,1,2022-12-19 04:01:04.744209,2022-12-19 04:00:03.406078,San Juan
3725,177369,0,1,1,2022-12-19 06:00:04.945905,2022-12-19 06:00:03.996588,Arecibo
3726,216496,19,2,1,2022-12-19 06:00:13.196919,2022-12-19 06:00:03.996588,Bayamón
3727,141663,0,3,1,2022-12-19 06:00:14.003263,2022-12-19 06:00:03.996588,Carolina
3728,250514,144,4,1,2022-12-19 06:00:14.309220,2022-12-19 06:00:03.996588,Caguas
3729,216605,321,5,1,2022-12-19 06:00:15.129538,2022-12-19 06:00:03.996588,Mayagüez
3730,212508,1659,6,1,2022-12-19 06:00:15.490962,2022-12-19 06:00:03.996588,Ponce
3731,253068,1,7,1,2022-12-19 06:00:17.181590,2022-12-19 06:00:03.996588,San Juan
3732,177369,0,1,1,2022-12-19 07:00:07.008353,2022-12-19 07:00:05.774700,Arecibo
3733,216496,13,2,1,2022-12-19 07:00:10.847341,2022-12-19 07:00:05.774700,Bayamón
3734,141663,0,3,1,2022-12-19 07:00:12.027200,2022-12-19 07:00:05.774700,Carolina
3735,250514,144,4,1,2022-12-19 07:00:14.922746,2022-12-19 07:00:05.774700,Caguas
3736,216605,321,5,1,2022-12-19 07:00:15.912179,2022-12-19 07:00:05.774700,Mayagüez
3737,212508,631,6,1,2022-12-19 07:00:16.147747,2022-12-19 07:00:05.774700,Ponce
3738,253068,1,7,1,2022-12-19 07:00:18.035218,2022-12-19 07:00:05.774700,San Juan
3739,177369,0,1,1,2022-12-19 08:00:09.738095,2022-12-19 08:00:02.676198,Arecibo
3740,216496,13,2,1,2022-12-19 08:00:15.018315,2022-12-19 08:00:02.676198,Bayamón
3741,141663,0,3,1,2022-12-19 08:00:18.656672,2022-12-19 08:00:02.676198,Carolina
3742,250514,144,4,1,2022-12-19 08:00:19.108328,2022-12-19 08:00:02.676198,Caguas
3743,216605,321,5,1,2022-12-19 08:00:19.338486,2022-12-19 08:00:02.676198,Mayagüez
3744,212508,631,6,1,2022-12-19 08:00:20.414205,2022-12-19 08:00:02.676198,Ponce
3745,253068,1,7,1,2022-12-19 08:00:20.651551,2022-12-19 08:00:02.676198,San Juan
3746,177369,0,1,1,2022-12-19 09:00:04.034091,2022-12-19 09:00:02.550015,Arecibo
3747,216496,12,2,1,2022-12-19 09:00:13.631703,2022-12-19 09:00:02.550015,Bayamón
3748,141663,0,3,1,2022-12-19 09:00:14.314709,2022-12-19 09:00:02.550015,Carolina
3749,250514,144,4,1,2022-12-19 09:00:24.009077,2022-12-19 09:00:02.550015,Caguas
3750,216605,321,5,1,2022-12-19 09:00:24.263431,2022-12-19 09:00:02.550015,Mayagüez
3751,212508,24,6,1,2022-12-19 09:00:31.939693,2022-12-19 09:00:02.550015,Ponce
3752,253068,1,7,1,2022-12-19 09:00:34.005558,2022-12-19 09:00:02.550015,San Juan
3753,177369,1,1,1,2022-12-19 10:00:04.764798,2022-12-19 10:00:03.736924,Arecibo
3754,216496,12,2,1,2022-12-19 10:00:06.075776,2022-12-19 10:00:03.736924,Bayamón
3755,141663,0,3,1,2022-12-19 10:00:10.941321,2022-12-19 10:00:03.736924,Carolina
3756,250514,145,4,1,2022-12-19 10:00:11.342803,2022-12-19 10:00:03.736924,Caguas
3757,216605,321,5,1,2022-12-19 10:00:13.948592,2022-12-19 10:00:03.736924,Mayagüez
3758,212508,89,6,1,2022-12-19 10:00:14.857401,2022-12-19 10:00:03.736924,Ponce
3759,253068,1,7,1,2022-12-19 10:00:15.104288,2022-12-19 10:00:03.736924,San Juan
3760,177369,2,1,1,2022-12-19 11:00:04.769285,2022-12-19 11:00:03.560820,Arecibo
3761,216496,2,2,1,2022-12-19 11:00:06.244705,2022-12-19 11:00:03.560820,Bayamón
3762,141663,0,3,1,2022-12-19 11:00:06.465216,2022-12-19 11:00:03.560820,Carolina
3763,250514,159,4,1,2022-12-19 11:00:07.335034,2022-12-19 11:00:03.560820,Caguas
3764,216605,320,5,1,2022-12-19 11:00:07.590871,2022-12-19 11:00:03.560820,Mayagüez
3765,212508,100,6,1,2022-12-19 11:00:11.744424,2022-12-19 11:00:03.560820,Ponce
3766,253068,2,7,1,2022-12-19 11:00:12.012298,2022-12-19 11:00:03.560820,San Juan
3767,177369,21,1,1,2022-12-19 12:00:13.305988,2022-12-19 12:00:03.094768,Arecibo
3768,216496,2,2,1,2022-12-19 12:00:16.292189,2022-12-19 12:00:03.094768,Bayamón
3769,141663,1,3,1,2022-12-19 12:00:17.606930,2022-12-19 12:00:03.094768,Carolina
3770,250514,198,4,1,2022-12-19 12:00:23.566097,2022-12-19 12:00:03.094768,Caguas
3771,216605,331,5,1,2022-12-19 12:00:28.596603,2022-12-19 12:00:03.094768,Mayagüez
3772,212508,114,6,1,2022-12-19 12:00:29.347389,2022-12-19 12:00:03.094768,Ponce
3773,253068,2,7,1,2022-12-19 12:00:31.838594,2022-12-19 12:00:03.094768,San Juan
3774,177369,143,1,1,2022-12-19 13:00:03.859444,2022-12-19 13:00:02.736532,Arecibo
3775,216496,5249,2,1,2022-12-19 13:00:05.076247,2022-12-19 13:00:02.736532,Bayamón
3776,141663,1,3,1,2022-12-19 13:00:05.445089,2022-12-19 13:00:02.736532,Carolina
3777,250514,207,4,1,2022-12-19 13:00:06.850827,2022-12-19 13:00:02.736532,Caguas
3778,216605,572,5,1,2022-12-19 13:00:07.102505,2022-12-19 13:00:02.736532,Mayagüez
3779,212508,72,6,1,2022-12-19 13:00:07.949846,2022-12-19 13:00:02.736532,Ponce
3780,253068,4,7,1,2022-12-19 13:00:08.179780,2022-12-19 13:00:02.736532,San Juan
3781,177369,149,1,1,2022-12-19 14:00:08.519373,2022-12-19 14:00:04.702419,Arecibo
3782,216496,1843,2,1,2022-12-19 14:00:09.037728,2022-12-19 14:00:04.702419,Bayamón
3783,141663,4,3,1,2022-12-19 14:00:44.920219,2022-12-19 14:00:04.702419,Carolina
3784,250514,188,4,1,2022-12-19 14:00:45.533010,2022-12-19 14:00:04.702419,Caguas
3785,216605,573,5,1,2022-12-19 14:00:45.805115,2022-12-19 14:00:04.702419,Mayagüez
3786,212508,77,6,1,2022-12-19 14:00:46.045013,2022-12-19 14:00:04.702419,Ponce
3787,253068,5,7,1,2022-12-19 14:00:46.310091,2022-12-19 14:00:04.702419,San Juan
3788,177369,315,1,1,2022-12-19 15:00:04.743057,2022-12-19 15:00:03.499258,Arecibo
3789,216496,1855,2,1,2022-12-19 15:00:05.186742,2022-12-19 15:00:03.499258,Bayamón
3790,141663,5,3,1,2022-12-19 15:00:09.597605,2022-12-19 15:00:03.499258,Carolina
3791,250514,197,4,1,2022-12-19 15:00:39.735032,2022-12-19 15:00:03.499258,Caguas
3792,216605,566,5,1,2022-12-19 15:00:42.465784,2022-12-19 15:00:03.499258,Mayagüez
3793,212508,20,6,1,2022-12-19 15:00:45.621202,2022-12-19 15:00:03.499258,Ponce
3794,253068,4,7,1,2022-12-19 15:00:47.073460,2022-12-19 15:00:03.499258,San Juan
3795,177369,237,1,1,2022-12-19 16:00:04.571134,2022-12-19 16:00:03.226318,Arecibo
3796,216496,15,2,1,2022-12-19 16:00:18.224628,2022-12-19 16:00:03.226318,Bayamón
3797,141663,26,3,1,2022-12-19 16:00:18.466771,2022-12-19 16:00:03.226318,Carolina
3798,250514,216,4,1,2022-12-19 16:00:19.430365,2022-12-19 16:00:03.226318,Caguas
3799,216605,564,5,1,2022-12-19 16:00:19.678086,2022-12-19 16:00:03.226318,Mayagüez
3800,212508,17,6,1,2022-12-19 16:00:21.592817,2022-12-19 16:00:03.226318,Ponce
3801,253068,12,7,1,2022-12-19 16:00:32.633937,2022-12-19 16:00:03.226318,San Juan
3802,177369,190,1,1,2022-12-19 17:00:10.664725,2022-12-19 17:00:05.132695,Arecibo
3803,216496,179,2,1,2022-12-19 17:00:14.893825,2022-12-19 17:00:05.132695,Bayamón
3804,141663,26,3,1,2022-12-19 17:00:19.231873,2022-12-19 17:00:05.132695,Carolina
3805,250514,168,4,1,2022-12-19 17:00:22.456162,2022-12-19 17:00:05.132695,Caguas
3806,216605,566,5,1,2022-12-19 17:00:23.189063,2022-12-19 17:00:05.132695,Mayagüez
3807,212508,14,6,1,2022-12-19 17:00:23.461215,2022-12-19 17:00:05.132695,Ponce
3808,253068,14,7,1,2022-12-19 17:00:23.756629,2022-12-19 17:00:05.132695,San Juan
3809,177369,122,1,1,2022-12-19 18:00:04.325025,2022-12-19 18:00:02.749294,Arecibo
3810,216496,15,2,1,2022-12-19 18:00:04.904377,2022-12-19 18:00:02.749294,Bayamón
3811,141663,7,3,1,2022-12-19 18:00:05.581906,2022-12-19 18:00:02.749294,Carolina
3812,250514,218,4,1,2022-12-19 18:00:06.060969,2022-12-19 18:00:02.749294,Caguas
3813,216605,267,5,1,2022-12-19 18:00:07.311621,2022-12-19 18:00:02.749294,Mayagüez
3814,212508,19,6,1,2022-12-19 18:00:09.343966,2022-12-19 18:00:02.749294,Ponce
3815,253068,11,7,1,2022-12-19 18:00:10.282531,2022-12-19 18:00:02.749294,San Juan
3816,177369,395,1,1,2022-12-19 19:00:06.532735,2022-12-19 19:00:05.433331,Arecibo
3817,216496,19,2,1,2022-12-19 19:00:09.107887,2022-12-19 19:00:05.433331,Bayamón
3818,141663,97,3,1,2022-12-19 19:00:15.593853,2022-12-19 19:00:05.433331,Carolina
3819,250514,356,4,1,2022-12-19 19:00:19.851431,2022-12-19 19:00:05.433331,Caguas
3820,216605,292,5,1,2022-12-19 19:00:21.149788,2022-12-19 19:00:05.433331,Mayagüez
3821,212508,17,6,1,2022-12-19 19:00:21.839782,2022-12-19 19:00:05.433331,Ponce
3822,253068,12,7,1,2022-12-19 19:00:22.713943,2022-12-19 19:00:05.433331,San Juan
3823,177369,769,1,1,2022-12-19 21:00:05.611360,2022-12-19 21:00:03.728537,Arecibo
3824,216496,4,2,1,2022-12-19 21:00:06.034487,2022-12-19 21:00:03.728537,Bayamón
3825,141663,21,3,1,2022-12-19 21:00:09.161937,2022-12-19 21:00:03.728537,Carolina
3826,250514,252,4,1,2022-12-19 21:00:09.412441,2022-12-19 21:00:03.728537,Caguas
3827,216605,291,5,1,2022-12-19 21:00:11.028947,2022-12-19 21:00:03.728537,Mayagüez
3828,212508,163,6,1,2022-12-19 21:00:12.120336,2022-12-19 21:00:03.728537,Ponce
3829,253068,28,7,1,2022-12-19 21:00:12.633384,2022-12-19 21:00:03.728537,San Juan
3830,177369,708,1,1,2022-12-19 22:00:04.269297,2022-12-19 22:00:02.577449,Arecibo
3831,216496,5,2,1,2022-12-19 22:00:06.396577,2022-12-19 22:00:02.577449,Bayamón
3832,141663,22,3,1,2022-12-19 22:00:08.953816,2022-12-19 22:00:02.577449,Carolina
3833,250514,555,4,1,2022-12-19 22:00:11.112236,2022-12-19 22:00:02.577449,Caguas
3834,216605,47,5,1,2022-12-19 22:00:12.035737,2022-12-19 22:00:02.577449,Mayagüez
3835,212508,188,6,1,2022-12-19 22:00:15.308633,2022-12-19 22:00:02.577449,Ponce
3836,253068,21,7,1,2022-12-19 22:00:15.647753,2022-12-19 22:00:02.577449,San Juan
3837,177369,244,1,1,2022-12-19 23:00:08.246944,2022-12-19 23:00:02.514218,Arecibo
3838,216496,4,2,1,2022-12-19 23:00:08.692946,2022-12-19 23:00:02.514218,Bayamón
3839,141663,0,3,1,2022-12-19 23:00:12.639139,2022-12-19 23:00:02.514218,Carolina
3840,250514,2,4,1,2022-12-19 23:00:13.339963,2022-12-19 23:00:02.514218,Caguas
3841,216605,56,5,1,2022-12-19 23:00:13.594862,2022-12-19 23:00:02.514218,Mayagüez
3842,212508,40,6,1,2022-12-19 23:00:14.116796,2022-12-19 23:00:02.514218,Ponce
3843,253068,385,7,1,2022-12-19 23:00:14.362864,2022-12-19 23:00:02.514218,San Juan
3844,177369,96,1,1,2022-12-20 00:00:04.657798,2022-12-20 00:00:03.758535,Arecibo
3845,216496,0,2,1,2022-12-20 00:00:05.170707,2022-12-20 00:00:03.758535,Bayamón
3846,141663,0,3,1,2022-12-20 00:00:05.817455,2022-12-20 00:00:03.758535,Carolina
3847,250514,2,4,1,2022-12-20 00:00:06.463593,2022-12-20 00:00:03.758535,Caguas
3848,216605,17,5,1,2022-12-20 00:00:06.931312,2022-12-20 00:00:03.758535,Mayagüez
3849,212508,15,6,1,2022-12-20 00:00:07.418061,2022-12-20 00:00:03.758535,Ponce
3850,253068,197,7,1,2022-12-20 00:00:08.246246,2022-12-20 00:00:03.758535,San Juan
3851,177369,96,1,1,2022-12-20 01:00:04.375514,2022-12-20 01:00:03.493502,Arecibo
3852,216496,1,2,1,2022-12-20 01:00:04.998372,2022-12-20 01:00:03.493502,Bayamón
3853,141663,0,3,1,2022-12-20 01:00:05.458466,2022-12-20 01:00:03.493502,Carolina
3854,250514,2,4,1,2022-12-20 01:00:05.744087,2022-12-20 01:00:03.493502,Caguas
3855,216605,2,5,1,2022-12-20 01:00:06.543838,2022-12-20 01:00:03.493502,Mayagüez
3856,212508,6,6,1,2022-12-20 01:00:10.386567,2022-12-20 01:00:03.493502,Ponce
3857,253068,69,7,1,2022-12-20 01:00:12.738331,2022-12-20 01:00:03.493502,San Juan
3858,177369,83,1,1,2022-12-20 02:00:20.907480,2022-12-20 02:00:07.875700,Arecibo
3859,216496,1,2,1,2022-12-20 02:00:21.458499,2022-12-20 02:00:07.875700,Bayamón
3860,141663,0,3,1,2022-12-20 02:00:22.312372,2022-12-20 02:00:07.875700,Carolina
3861,250514,2,4,1,2022-12-20 02:00:23.181502,2022-12-20 02:00:07.875700,Caguas
3862,216605,3,5,1,2022-12-20 02:00:24.141252,2022-12-20 02:00:07.875700,Mayagüez
3863,212508,30,6,1,2022-12-20 02:00:24.622462,2022-12-20 02:00:07.875700,Ponce
3864,253068,68,7,1,2022-12-20 02:00:24.879814,2022-12-20 02:00:07.875700,San Juan
8,177369,3,1,1,2022-12-20 04:00:08.429169,2022-12-20 04:00:07.191249,Arecibo
9,216496,7,2,1,2022-12-20 04:00:08.983830,2022-12-20 04:00:07.191249,Bayamón
10,141663,1,3,1,2022-12-20 04:00:09.182098,2022-12-20 04:00:07.191249,Carolina
11,250514,2,4,1,2022-12-20 04:00:09.418926,2022-12-20 04:00:07.191249,Caguas
12,216605,4,5,1,2022-12-20 04:00:19.745102,2022-12-20 04:00:07.191249,Mayagüez
13,212508,27,6,1,2022-12-20 04:00:20.518555,2022-12-20 04:00:07.191249,Ponce
14,253068,0,7,1,2022-12-20 04:00:20.753445,2022-12-20 04:00:07.191249,San Juan
15,177369,2,1,1,2022-12-20 05:00:07.885589,2022-12-20 05:00:06.822210,Arecibo
16,216496,0,2,1,2022-12-20 05:00:17.987421,2022-12-20 05:00:06.822210,Bayamón
17,141663,1,3,1,2022-12-20 05:00:27.757258,2022-12-20 05:00:06.822210,Carolina
18,250514,3,4,1,2022-12-20 05:00:30.472720,2022-12-20 05:00:06.822210,Caguas
19,216605,1,5,1,2022-12-20 05:00:32.021202,2022-12-20 05:00:06.822210,Mayagüez
20,212508,29,6,1,2022-12-20 05:00:34.424574,2022-12-20 05:00:06.822210,Ponce
21,253068,1,7,1,2022-12-20 05:00:34.654609,2022-12-20 05:00:06.822210,San Juan
22,177369,2,1,1,2022-12-20 06:00:08.225302,2022-12-20 06:00:06.593989,Arecibo
23,216496,0,2,1,2022-12-20 06:00:09.288532,2022-12-20 06:00:06.593989,Bayamón
24,141663,1,3,1,2022-12-20 06:00:12.315190,2022-12-20 06:00:06.593989,Carolina
25,250514,2,4,1,2022-12-20 06:00:12.553231,2022-12-20 06:00:06.593989,Caguas
26,216605,1,5,1,2022-12-20 06:00:14.136484,2022-12-20 06:00:06.593989,Mayagüez
27,212508,30,6,1,2022-12-20 06:00:16.173251,2022-12-20 06:00:06.593989,Ponce
28,253068,1,7,1,2022-12-20 06:00:17.673273,2022-12-20 06:00:06.593989,San Juan
29,177369,2,1,1,2022-12-20 07:00:13.896683,2022-12-20 07:00:05.753603,Arecibo
30,216496,0,2,1,2022-12-20 07:00:14.592180,2022-12-20 07:00:05.753603,Bayamón
31,141663,1,3,1,2022-12-20 07:00:15.147630,2022-12-20 07:00:05.753603,Carolina
32,250514,2,4,1,2022-12-20 07:00:16.276204,2022-12-20 07:00:05.753603,Caguas
33,216605,1,5,1,2022-12-20 07:00:16.792962,2022-12-20 07:00:05.753603,Mayagüez
34,212508,30,6,1,2022-12-20 07:00:21.141253,2022-12-20 07:00:05.753603,Ponce
35,253068,1,7,1,2022-12-20 07:00:21.842028,2022-12-20 07:00:05.753603,San Juan
3867,177369,107,1,1,2023-01-30 03:00:09.432361,2023-01-30 03:00:07.936680,Arecibo
3868,216496,101,2,1,2023-01-30 03:00:13.840500,2023-01-30 03:00:07.936680,Bayamón
3869,141663,4,3,1,2023-01-30 03:00:16.652026,2023-01-30 03:00:07.936680,Carolina
3870,250514,3,4,1,2023-01-30 03:00:17.267618,2023-01-30 03:00:07.936680,Caguas
3871,216605,27,5,1,2023-01-30 03:00:17.592748,2023-01-30 03:00:07.936680,Mayagüez
3872,212508,2,6,1,2023-01-30 03:00:18.057838,2023-01-30 03:00:07.936680,Ponce
3873,253068,155,7,1,2023-01-30 03:00:22.478707,2023-01-30 03:00:07.936680,San Juan
3874,177369,119,1,1,2023-01-30 04:00:06.517893,2023-01-30 04:00:05.486380,Arecibo
3875,216496,683,2,1,2023-01-30 04:00:06.797035,2023-01-30 04:00:05.486380,Bayamón
3876,141663,4,3,1,2023-01-30 04:00:08.031448,2023-01-30 04:00:05.486380,Carolina
3877,250514,3,4,1,2023-01-30 04:00:08.529641,2023-01-30 04:00:05.486380,Caguas
3878,216605,27,5,1,2023-01-30 04:00:08.779482,2023-01-30 04:00:05.486380,Mayagüez
3879,212508,0,6,1,2023-01-30 04:00:08.998402,2023-01-30 04:00:05.486380,Ponce
3880,253068,82,7,1,2023-01-30 04:00:09.247888,2023-01-30 04:00:05.486380,San Juan
3881,177369,119,1,1,2023-01-30 05:00:06.331938,2023-01-30 05:00:05.146471,Arecibo
3882,216496,665,2,1,2023-01-30 05:00:06.665105,2023-01-30 05:00:05.146471,Bayamón
3883,141663,6,3,1,2023-01-30 05:00:06.884488,2023-01-30 05:00:05.146471,Carolina
