outage_data_id,total_clients,clients_without_power_service,region_id,source_id,source_last_updated_on,data_fetched_on
1807,177369,216,1,1,00:06.0,00:04.5
1808,216496,369,2,1,00:06.4,00:04.5
1809,141663,821,3,1,00:06.8,00:04.5
1810,250514,4302,4,1,00:07.2,00:04.5
1811,216605,278,5,1,00:08.9,00:04.5
1812,212508,12,6,1,00:09.1,00:04.5
1813,253068,561,7,1,00:09.6,00:04.5
1814,177369,41,1,1,00:13.4,00:05.0
1815,216496,463,2,1,00:18.3,00:05.0
1816,141663,795,3,1,00:18.8,00:05.0
1817,250514,1265,4,1,00:19.1,00:05.0
1818,216605,356,5,1,00:20.2,00:05.0
1819,212508,17,6,1,00:20.6,00:05.0
1820,253068,517,7,1,00:24.1,00:05.0
1821,177369,41,1,1,00:05.8,00:04.7
1822,216496,468,2,1,00:07.3,00:04.7
1823,141663,419,3,1,00:08.6,00:04.7
1824,250514,1267,4,1,00:18.6,00:04.7
1825,216605,481,5,1,00:18.8,00:04.7
1826,212508,30,6,1,00:19.1,00:04.7
1827,253068,350,7,1,00:19.9,00:04.7
1828,177369,21,1,1,00:04.4,00:03.1
1829,216496,24,2,1,00:04.6,00:03.1
1830,141663,163,3,1,00:05.2,00:03.1
1831,250514,13,4,1,00:06.6,00:03.1
1832,216605,400,5,1,00:07.7,00:03.1
1833,212508,16,6,1,00:08.4,00:03.1
1834,253068,363,7,1,00:08.6,00:03.1
1835,177369,22,1,1,00:05.2,00:02.6
1836,216496,13,2,1,00:09.1,00:02.6
1837,141663,4,3,1,00:15.2,00:02.6
1838,250514,191,4,1,00:16.1,00:02.6
1839,216605,136,5,1,00:18.4,00:02.6
1840,212508,25,6,1,00:18.6,00:02.6
1841,253068,240,7,1,00:18.9,00:02.6
1842,177369,6,1,1,00:04.1,00:03.0
1843,216496,1,2,1,00:04.4,00:03.0
1844,141663,2,3,1,00:05.0,00:03.0
1845,250514,290,4,1,00:07.4,00:03.0
1846,216605,0,5,1,00:19.9,00:03.0
1847,212508,0,6,1,00:20.4,00:03.0
1848,253068,0,7,1,00:20.9,00:03.0
1849,177369,5,1,1,00:04.0,00:03.0
1850,216496,45,2,1,00:04.3,00:03.0
1851,141663,0,3,1,00:14.1,00:03.0
1852,250514,0,4,1,00:15.4,00:03.0
1853,216605,0,5,1,00:16.1,00:03.0
1854,212508,0,6,1,00:16.4,00:03.0
1855,253068,0,7,1,00:16.6,00:03.0
1856,177369,3,1,1,00:06.3,00:05.0
1857,216496,45,2,1,00:06.8,00:05.0
1858,141663,0,3,1,00:07.8,00:05.0
1859,250514,0,4,1,00:08.1,00:05.0
1860,216605,0,5,1,00:08.4,00:05.0
1861,212508,0,6,1,00:08.9,00:05.0
1862,253068,0,7,1,00:09.9,00:05.0
1863,177369,12,1,1,00:05.5,00:02.9
1864,216496,45,2,1,00:05.9,00:02.9
1865,141663,2,3,1,00:06.3,00:02.9
1866,250514,572,4,1,00:06.6,00:02.9
1867,216605,0,5,1,00:09.1,00:02.9
1868,212508,0,6,1,00:12.9,00:02.9
1869,253068,0,7,1,00:13.2,00:02.9
1870,177369,12,1,1,00:04.8,00:03.9
1871,216496,45,2,1,00:05.1,00:03.9
1872,141663,0,3,1,00:07.4,00:03.9
1873,250514,0,4,1,00:07.7,00:03.9
1874,216605,0,5,1,00:08.1,00:03.9
1875,212508,0,6,1,00:09.2,00:03.9
1876,253068,0,7,1,00:09.5,00:03.9
1877,177369,12,1,1,00:06.8,00:04.7
1878,216496,66,2,1,00:07.5,00:04.7
1879,141663,40,3,1,00:10.3,00:04.7
1880,250514,579,4,1,00:11.6,00:04.7
1881,216605,2,5,1,00:12.0,00:04.7
1882,212508,11,6,1,00:12.6,00:04.7
1883,253068,58,7,1,00:13.5,00:04.7
1884,177369,14,1,1,00:05.5,00:04.9
1885,216496,46,2,1,00:30.9,00:04.9
1886,141663,52,3,1,00:31.3,00:04.9
1887,250514,883,4,1,00:31.5,00:04.9
1888,216605,2,5,1,00:32.1,00:04.9
1889,212508,12,6,1,00:32.3,00:04.9
1890,253068,2,7,1,00:32.6,00:04.9
1891,177369,13,1,1,00:07.1,00:05.9
1892,216496,3,2,1,00:08.0,00:05.9
1893,141663,55,3,1,00:08.4,00:05.9
1894,250514,882,4,1,00:09.3,00:05.9
1895,216605,2,5,1,00:10.3,00:05.9
1896,212508,22,6,1,00:10.6,00:05.9
1897,253068,4,7,1,00:11.8,00:05.9
1898,177369,13,1,1,00:04.1,00:03.0
1899,216496,0,2,1,00:06.4,00:03.0
1900,141663,0,3,1,00:06.7,00:03.0
1901,250514,0,4,1,00:07.0,00:03.0
1902,216605,0,5,1,00:07.5,00:03.0
1903,212508,0,6,1,00:07.7,00:03.0
1904,253068,0,7,1,00:08.0,00:03.0
1905,177369,59,1,1,00:04.4,00:03.1
1906,216496,191,2,1,00:05.3,00:03.1
1907,141663,64,3,1,00:05.6,00:03.1
1908,250514,866,4,1,00:06.9,00:03.1
1909,216605,43,5,1,00:07.1,00:03.1
1910,212508,22,6,1,00:08.0,00:03.1
1911,253068,23,7,1,00:08.6,00:03.1
1912,177369,58,1,1,00:06.6,00:03.9
1913,216496,3,2,1,00:06.9,00:03.9
1914,141663,73,3,1,00:07.3,00:03.9
1915,250514,867,4,1,00:07.6,00:03.9
1916,216605,52,5,1,00:10.1,00:03.9
1917,212508,23,6,1,00:10.4,00:03.9
1918,253068,3,7,1,00:11.1,00:03.9
1919,177369,60,1,1,00:05.1,00:04.1
1920,216496,60,2,1,00:05.4,00:04.1
1921,141663,103,3,1,00:05.6,00:04.1
1922,250514,212,4,1,00:05.9,00:04.1
1923,216605,55,5,1,00:37.3,00:04.1
1924,212508,24,6,1,00:37.6,00:04.1
1925,253068,114,7,1,00:38.7,00:04.1
1926,177369,62,1,1,00:03.8,00:02.6
1927,216496,62,2,1,00:12.3,00:02.6
1928,141663,3231,3,1,00:13.7,00:02.6
1929,250514,868,4,1,00:14.3,00:02.6
1930,216605,66,5,1,00:14.6,00:02.6
1931,212508,11,6,1,00:15.2,00:02.6
1932,253068,129,7,1,00:17.1,00:02.6
1933,177369,7354,1,1,00:03.9,00:03.1
1934,216496,171,2,1,00:06.4,00:03.1
1935,141663,3267,3,1,00:06.7,00:03.1
1936,250514,3394,4,1,00:07.6,00:03.1
1937,216605,67,5,1,00:09.1,00:03.1
1938,212508,11,6,1,00:09.9,00:03.1
1939,253068,141,7,1,00:23.7,00:03.1
1940,177369,11176,1,1,00:16.3,00:02.6
1941,216496,61,2,1,00:16.5,00:02.6
1942,141663,3252,3,1,00:19.6,00:02.6
1943,250514,3426,4,1,00:20.3,00:02.6
1944,216605,80,5,1,00:20.6,00:02.6
1945,212508,13,6,1,00:20.8,00:02.6
1946,253068,151,7,1,00:23.0,00:02.6
1947,177369,10224,1,1,00:03.9,00:02.9
1948,216496,62,2,1,00:04.2,00:02.9
1949,141663,3253,3,1,00:09.2,00:02.9
1950,250514,3468,4,1,00:09.9,00:02.9
1951,216605,151,5,1,00:10.8,00:02.9
1952,212508,18,6,1,00:11.1,00:02.9
1953,253068,35,7,1,00:11.6,00:02.9
1954,177369,10225,1,1,00:05.6,00:03.8
1955,216496,59,2,1,00:05.9,00:03.8
1956,141663,3259,3,1,00:10.2,00:03.8
1957,250514,3354,4,1,00:12.7,00:03.8
1958,216605,154,5,1,00:13.5,00:03.8
1959,212508,29,6,1,00:16.1,00:03.8
1960,253068,34,7,1,00:19.1,00:03.8
1961,177369,13337,1,1,00:04.9,00:04.1
1962,216496,81,2,1,00:05.2,00:04.1
1963,141663,5,3,1,00:05.5,00:04.1
1964,250514,3255,4,1,00:15.1,00:04.1
1965,216605,183,5,1,00:15.4,00:04.1
1966,212508,71,6,1,00:15.7,00:04.1
1967,253068,278,7,1,00:16.0,00:04.1
1968,177369,10218,1,1,00:04.3,00:03.2
1969,216496,72,2,1,00:05.4,00:03.2
1970,141663,22,3,1,00:05.8,00:03.2
1971,250514,3522,4,1,00:06.1,00:03.2
1,177369,3,1,1,00:08.5,00:07.2
2,216496,6,2,1,00:13.4,00:07.2
3,141663,1,3,1,00:16.6,00:07.2
4,250514,2,4,1,00:17.8,00:07.2
5,216605,4,5,1,00:18.4,00:07.2
6,212508,26,6,1,00:18.7,00:07.2
7,253068,68,7,1,00:18.9,00:07.2
1972,216605,53,5,1,00:06.4,00:03.2
1973,212508,38,6,1,00:07.1,00:03.2
1974,253068,257,7,1,00:07.9,00:03.2
1975,177369,10203,1,1,00:04.2,00:03.4
1976,216496,55,2,1,00:06.8,00:03.4
1977,141663,18,3,1,00:07.2,00:03.4
1978,250514,3445,4,1,00:07.7,00:03.4
1979,216605,48,5,1,00:08.2,00:03.4
1980,212508,56,6,1,00:08.6,00:03.4
1981,253068,274,7,1,00:11.1,00:03.4
1982,177369,10206,1,1,00:04.9,00:04.1
1983,216496,55,2,1,00:10.7,00:04.1
1984,141663,18,3,1,00:11.3,00:04.1
1985,250514,3274,4,1,00:11.6,00:04.1
1986,216605,11,5,1,00:12.1,00:04.1
1987,212508,28,6,1,00:12.6,00:04.1
1988,253068,1132,7,1,00:13.2,00:04.1
1989,177369,575,1,1,00:05.4,00:04.1
1990,216496,152,2,1,00:05.7,00:04.1
1991,141663,17,3,1,00:06.0,00:04.1
1992,250514,6494,4,1,00:08.0,00:04.1
1993,216605,81,5,1,00:10.4,00:04.1
1994,212508,11,6,1,00:10.8,00:04.1
1995,253068,1075,7,1,00:11.1,00:04.1
1996,177369,575,1,1,00:05.5,00:04.8
1997,216496,145,2,1,00:06.1,00:04.8
1998,141663,16,3,1,00:06.3,00:04.8
1999,250514,3071,4,1,00:07.1,00:04.8
2000,216605,170,5,1,00:07.3,00:04.8
2001,212508,15,6,1,00:07.7,00:04.8
2002,253068,131,7,1,00:08.0,00:04.8
2003,177369,159,1,1,00:04.8,00:03.2
2004,216496,89,2,1,00:06.3,00:03.2
2005,141663,15,3,1,00:07.6,00:03.2
2006,250514,634,4,1,00:08.4,00:03.2
2007,216605,168,5,1,00:10.8,00:03.2
2008,212508,13,6,1,00:12.8,00:03.2
2009,253068,27,7,1,00:15.1,00:03.2
2010,177369,557,1,1,00:04.8,00:04.0
2011,216496,52,2,1,00:09.7,00:04.0
2012,141663,3,3,1,00:13.4,00:04.0
2013,250514,2,4,1,00:14.5,00:04.0
2014,216605,88,5,1,00:16.6,00:04.0
2015,212508,21,6,1,00:18.5,00:04.0
2016,253068,21,7,1,00:21.1,00:04.0
2017,177369,152,1,1,00:06.1,00:03.6
2018,216496,53,2,1,00:06.5,00:03.6
2019,141663,49,3,1,00:06.9,00:03.6
2020,250514,3,4,1,00:07.1,00:03.6
2021,216605,0,5,1,00:07.7,00:03.6
2022,212508,0,6,1,00:08.0,00:03.6
2023,253068,0,7,1,00:09.3,00:03.6
2024,177369,150,1,1,00:05.5,00:04.7
2025,216496,53,2,1,00:06.3,00:04.7
2026,141663,3,3,1,00:06.5,00:04.7
2027,250514,3,4,1,00:07.3,00:04.7
2028,216605,1,5,1,00:07.9,00:04.7
2029,212508,23,6,1,00:08.1,00:04.7
2030,253068,12,7,1,00:09.0,00:04.7
2031,177369,143,1,1,00:05.3,00:03.2
2032,216496,53,2,1,00:05.8,00:03.2
2033,141663,1,3,1,00:08.0,00:03.2
2034,250514,3,4,1,00:09.3,00:03.2
2035,216605,2,5,1,00:12.9,00:03.2
2036,212508,24,6,1,00:13.9,00:03.2
2037,253068,12,7,1,00:15.6,00:03.2
2038,177369,143,1,1,00:05.7,00:05.0
2039,216496,54,2,1,00:07.1,00:05.0
2040,141663,0,3,1,00:08.1,00:05.0
2041,250514,0,4,1,00:08.8,00:05.0
2042,216605,0,5,1,00:09.5,00:05.0
2043,212508,0,6,1,00:09.9,00:05.0
2044,253068,0,7,1,00:11.0,00:05.0
2045,177369,2,1,1,00:07.0,00:03.1
2046,216496,155,2,1,00:20.7,00:03.1
2047,141663,0,3,1,00:36.5,00:03.1
2048,250514,0,4,1,00:42.8,00:03.1
2049,216605,0,5,1,00:45.6,00:03.1
2050,212508,0,6,1,00:46.6,00:03.1
2051,253068,0,7,1,00:47.8,00:03.1
2052,177369,2,1,1,00:03.9,00:02.7
2053,216496,156,2,1,00:04.2,00:02.7
2054,141663,0,3,1,00:06.8,00:02.7
2055,250514,0,4,1,00:08.4,00:02.7
2056,216605,0,5,1,00:08.6,00:02.7
2057,212508,0,6,1,00:08.9,00:02.7
2058,253068,0,7,1,00:10.4,00:02.7
2059,177369,2,1,1,00:10.2,00:07.4
2060,216496,156,2,1,00:12.2,00:07.4
2061,141663,0,3,1,00:23.3,00:07.4
2062,250514,0,4,1,00:23.9,00:07.4
2063,216605,0,5,1,00:24.1,00:07.4
2064,212508,0,6,1,00:24.4,00:07.4
2065,253068,0,7,1,00:25.1,00:07.4
2066,177369,2,1,1,00:04.6,00:03.3
2067,216496,51,2,1,00:04.9,00:03.3
2068,141663,0,3,1,00:05.3,00:03.3
2069,250514,0,4,1,00:05.6,00:03.3
2070,216605,0,5,1,00:23.5,00:03.3
2071,212508,0,6,1,00:23.9,00:03.3
2072,253068,0,7,1,00:25.6,00:03.3
2073,177369,2,1,1,00:04.6,00:03.6
2074,216496,52,2,1,00:06.0,00:03.6
2075,141663,0,3,1,00:06.3,00:03.6
2076,250514,0,4,1,00:07.1,00:03.6
2077,216605,0,5,1,00:08.0,00:03.6
2078,212508,0,6,1,00:10.5,00:03.6
2079,253068,0,7,1,00:11.0,00:03.6
2080,177369,143,1,1,00:04.7,00:03.0
2081,216496,52,2,1,00:05.1,00:03.0
2082,141663,1,3,1,00:06.1,00:03.0
2083,250514,15,4,1,00:06.9,00:03.0
2084,216605,3,5,1,00:08.1,00:03.0
2085,212508,28,6,1,00:08.6,00:03.0
2086,253068,394,7,1,00:10.1,00:03.0
2087,177369,170,1,1,00:04.1,00:03.1
2088,216496,53,2,1,00:04.3,00:03.1
2089,141663,5,3,1,00:04.9,00:03.1
2090,250514,15,4,1,00:05.1,00:03.1
2091,216605,46,5,1,00:14.5,00:03.1
2092,212508,31,6,1,00:15.3,00:03.1
2093,253068,1351,7,1,00:15.8,00:03.1
2094,177369,455,1,1,00:04.0,00:03.0
2095,216496,217,2,1,00:09.1,00:03.0
2096,141663,10,3,1,00:09.4,00:03.0
2097,250514,47,4,1,00:10.1,00:03.0
2098,216605,47,5,1,00:11.3,00:03.0
2099,212508,22,6,1,00:26.3,00:03.0
2100,253068,5726,7,1,00:26.5,00:03.0
2101,177369,459,1,1,00:05.9,00:05.1
2102,216496,541,2,1,00:17.2,00:05.1
2103,141663,9,3,1,00:36.3,00:05.1
2104,250514,1307,4,1,00:37.1,00:05.1
2105,216605,175,5,1,00:37.7,00:05.1
2106,212508,106,6,1,00:38.0,00:05.1
2107,253068,5466,7,1,00:38.4,00:05.1
2108,177369,168,1,1,00:33.1,00:04.8
2109,216496,411,2,1,00:33.4,00:04.8
2110,141663,112,3,1,00:33.7,00:04.8
2111,250514,1178,4,1,00:34.0,00:04.8
2112,216605,3297,5,1,00:34.6,00:04.8
2113,212508,254,6,1,00:34.9,00:04.8
2114,253068,348,7,1,00:36.9,00:04.8
2115,177369,167,1,1,00:07.4,00:03.0
2116,216496,562,2,1,00:07.7,00:03.0
2117,141663,147,3,1,00:07.9,00:03.0
2118,250514,3051,4,1,00:13.1,00:03.0
2119,216605,3005,5,1,00:15.0,00:03.0
2120,212508,239,6,1,00:15.3,00:03.0
2121,253068,332,7,1,00:18.3,00:03.0
2122,177369,198,1,1,00:04.8,00:03.4
2123,216496,419,2,1,00:06.0,00:03.4
2124,141663,263,3,1,00:06.3,00:03.4
2125,250514,2914,4,1,00:06.9,00:03.4
2126,216605,3008,5,1,00:07.2,00:03.4
2127,212508,242,6,1,00:10.4,00:03.4
2128,253068,660,7,1,00:16.8,00:03.4
2129,177369,48,1,1,00:06.0,00:02.7
2130,216496,556,2,1,00:07.5,00:02.7
2131,141663,7,3,1,00:12.2,00:02.7
2132,250514,2672,4,1,00:12.5,00:02.7
2133,216605,3009,5,1,00:14.0,00:02.7
2134,212508,2559,6,1,00:15.1,00:02.7
2135,253068,340,7,1,00:15.4,00:02.7
2136,177369,34,1,1,00:04.9,00:04.1
2137,216496,399,2,1,00:05.2,00:04.1
2138,141663,46,3,1,00:08.0,00:04.1
2139,250514,2675,4,1,00:08.6,00:04.1
2140,216605,3000,5,1,00:18.7,00:04.1
2141,212508,2557,6,1,00:24.0,00:04.1
2142,253068,479,7,1,00:25.1,00:04.1
2143,177369,4425,1,1,00:05.3,00:03.7
2144,216496,435,2,1,00:07.3,00:03.7
2145,141663,47,3,1,00:07.6,00:03.7
2146,250514,2673,4,1,00:08.4,00:03.7
2147,216605,3001,5,1,00:09.2,00:03.7
2148,212508,203,6,1,00:09.7,00:03.7
2149,253068,79,7,1,00:10.9,00:03.7
2150,177369,17,1,1,00:04.0,00:02.8
2151,216496,179,2,1,00:05.0,00:02.8
2152,141663,50,3,1,00:05.6,00:02.8
2153,250514,2675,4,1,00:09.2,00:02.8
2154,216605,2989,5,1,00:10.4,00:02.8
2155,212508,202,6,1,00:11.6,00:02.8
2156,253068,78,7,1,00:12.0,00:02.8
2157,177369,10,1,1,00:09.5,00:02.9
2158,216496,183,2,1,00:09.9,00:02.9
2159,141663,55,3,1,00:11.4,00:02.9
2160,250514,773,4,1,00:13.1,00:02.9
2161,216605,21,5,1,00:14.6,00:02.9
2162,212508,57,6,1,00:16.4,00:02.9
2163,253068,80,7,1,00:17.8,00:02.9
2164,177369,4,1,1,00:10.8,00:02.6
2165,216496,205,2,1,00:11.2,00:02.6
2166,141663,26,3,1,00:12.7,00:02.6
2167,250514,3475,4,1,00:13.1,00:02.6
2168,216605,22,5,1,00:14.2,00:02.6
2169,212508,71,6,1,00:14.6,00:02.6
2170,253068,77,7,1,00:15.3,00:02.6
2171,177369,6,1,1,00:05.8,00:03.6
2172,216496,1478,2,1,00:06.6,00:03.6
2173,141663,26,3,1,00:24.1,00:03.6
2174,250514,32,4,1,00:24.4,00:03.6
2175,216605,0,5,1,00:26.6,00:03.6
2176,212508,0,6,1,00:27.2,00:03.6
2177,253068,0,7,1,00:27.4,00:03.6
2178,177369,28,1,1,00:04.9,00:04.0
2179,216496,53,2,1,00:05.4,00:04.0
2180,141663,6,3,1,00:06.0,00:04.0
2181,250514,3,4,1,00:06.2,00:04.0
2182,216605,27,5,1,00:06.8,00:04.0
2183,212508,45,6,1,00:07.6,00:04.0
2184,253068,27,7,1,00:08.0,00:04.0
2185,177369,26,1,1,00:04.3,00:03.1
2186,216496,53,2,1,00:04.6,00:03.1
2187,141663,1,3,1,00:05.2,00:03.1
2188,250514,0,4,1,00:05.6,00:03.1
2189,216605,0,5,1,00:07.1,00:03.1
2190,212508,0,6,1,00:07.4,00:03.1
2191,253068,0,7,1,00:08.1,00:03.1
2192,177369,12,1,1,00:04.2,00:03.2
2193,216496,53,2,1,00:04.7,00:03.2
2194,141663,2,3,1,00:07.1,00:03.2
2195,250514,1,4,1,00:07.7,00:03.2
2196,216605,45,5,1,00:08.1,00:03.2
2197,212508,5,6,1,00:08.6,00:03.2
2198,253068,2,7,1,00:10.3,00:03.2
2199,177369,14,1,1,00:06.2,00:05.5
2200,216496,59,2,1,00:07.1,00:05.5
2201,141663,2,3,1,00:07.3,00:05.5
2202,250514,0,4,1,00:07.6,00:05.5
2203,216605,0,5,1,00:44.2,00:05.5
2204,212508,0,6,1,00:45.0,00:05.5
2205,253068,0,7,1,00:45.2,00:05.5
2206,177369,14,1,1,00:04.9,00:04.0
2207,216496,60,2,1,00:06.3,00:04.0
2208,141663,2,3,1,00:07.0,00:04.0
2209,250514,0,4,1,00:07.3,00:04.0
2210,216605,0,5,1,00:08.3,00:04.0
2211,212508,0,6,1,00:08.7,00:04.0
2212,253068,0,7,1,00:09.0,00:04.0
2213,177369,14,1,1,00:04.1,00:02.8
2214,216496,60,2,1,00:04.6,00:02.8
2215,141663,2,3,1,00:05.0,00:02.8
2216,250514,0,4,1,00:05.8,00:02.8
2217,216605,0,5,1,00:06.8,00:02.8
2218,212508,0,6,1,00:15.4,00:02.8
2219,253068,0,7,1,00:16.3,00:02.8
2220,177369,13,1,1,00:06.5,00:04.3
2221,216496,56,2,1,00:06.8,00:04.3
2222,141663,2,3,1,00:07.7,00:04.3
2223,250514,0,4,1,00:08.0,00:04.3
2224,216605,0,5,1,00:08.7,00:04.3
2225,212508,0,6,1,00:09.4,00:04.3
2226,253068,0,7,1,00:09.9,00:04.3
2227,177369,13,1,1,01:56.9,00:07.1
2228,216496,56,2,1,01:58.9,00:07.1
2229,141663,2,3,1,01:59.1,00:07.1
2230,250514,0,4,1,01:59.4,00:07.1
2231,216605,0,5,1,01:59.7,00:07.1
2232,212508,0,6,1,02:00.8,00:07.1
2233,253068,0,7,1,02:01.1,00:07.1
2234,177369,13,1,1,00:05.4,00:04.7
2235,216496,56,2,1,00:05.7,00:04.7
2236,141663,2,3,1,00:10.3,00:04.7
2237,250514,329,4,1,00:10.5,00:04.7
2238,216605,1,5,1,00:23.4,00:04.7
2239,212508,3,6,1,00:28.4,00:04.7
2240,253068,2,7,1,00:28.8,00:04.7
2241,177369,13,1,1,00:03.9,00:02.6
2242,216496,56,2,1,00:04.9,00:02.6
2243,141663,2,3,1,00:05.1,00:02.6
2244,250514,329,4,1,00:07.2,00:02.6
2245,216605,1,5,1,00:07.5,00:02.6
2246,212508,3,6,1,00:07.9,00:02.6
2247,253068,1,7,1,00:08.2,00:02.6
2248,177369,15,1,1,00:16.1,00:04.2
2249,216496,56,2,1,00:16.3,00:04.2
2250,141663,2,3,1,00:17.8,00:04.2
2251,250514,337,4,1,00:19.7,00:04.2
2252,216605,1,5,1,00:20.0,00:04.2
2253,212508,4,6,1,00:24.8,00:04.2
2254,253068,1,7,1,00:25.1,00:04.2
2255,177369,17,1,1,00:05.0,00:03.2
2256,216496,56,2,1,00:05.5,00:03.2
2257,141663,3,3,1,00:06.2,00:03.2
2258,250514,151,4,1,00:06.5,00:03.2
2259,216605,1,5,1,00:06.8,00:03.2
2260,212508,6,6,1,00:07.7,00:03.2
2261,253068,1,7,1,00:08.1,00:03.2
2262,177369,78,1,1,00:05.2,00:04.5
2263,216496,309,2,1,00:12.1,00:04.5
2264,141663,1,3,1,00:12.5,00:04.5
2265,250514,1797,4,1,00:13.1,00:04.5
2266,216605,1,5,1,00:13.4,00:04.5
2267,212508,7,6,1,00:13.8,00:04.5
2268,253068,1,7,1,00:14.6,00:04.5
2269,177369,397,1,1,00:03.6,00:02.4
2270,216496,325,2,1,00:04.3,00:02.4
2271,141663,1,3,1,00:05.0,00:02.4
2272,250514,1908,4,1,00:05.2,00:02.4
2273,216605,4,5,1,00:05.5,00:02.4
2274,212508,22,6,1,00:05.8,00:02.4
2275,253068,2,7,1,00:06.1,00:02.4
2276,177369,386,1,1,00:04.3,00:03.1
2277,216496,846,2,1,00:05.0,00:03.1
2278,141663,0,3,1,00:05.3,00:03.1
2279,250514,0,4,1,00:19.2,00:03.1
2280,216605,0,5,1,00:20.3,00:03.1
2281,212508,0,6,1,00:20.5,00:03.1
2282,253068,0,7,1,00:20.7,00:03.1
2283,177369,311,1,1,00:04.0,00:02.8
2284,216496,596,2,1,00:12.2,00:02.8
2285,141663,0,3,1,00:14.7,00:02.8
2286,250514,0,4,1,00:16.7,00:02.8
2287,216605,0,5,1,00:16.9,00:02.8
2288,212508,0,6,1,00:17.9,00:02.8
2289,253068,0,7,1,00:20.4,00:02.8
2290,177369,19,1,1,00:05.6,00:04.7
2291,216496,596,2,1,00:05.8,00:04.7
2292,141663,0,3,1,00:10.2,00:04.7
2293,250514,0,4,1,00:11.1,00:04.7
2294,216605,0,5,1,00:11.3,00:04.7
2295,212508,0,6,1,00:12.1,00:04.7
2296,253068,0,7,1,00:14.7,00:04.7
2297,177369,140,1,1,00:04.3,00:02.9
2298,216496,590,2,1,00:04.7,00:02.9
2299,141663,0,3,1,00:28.1,00:02.9
2300,250514,0,4,1,00:28.7,00:02.9
2301,216605,0,5,1,00:29.2,00:02.9
2302,212508,0,6,1,00:29.6,00:02.9
2303,253068,0,7,1,00:29.9,00:02.9
2304,177369,143,1,1,00:03.8,00:02.5
2305,216496,480,2,1,00:05.1,00:02.5
2306,141663,0,3,1,00:05.4,00:02.5
2307,250514,0,4,1,00:05.7,00:02.5
2308,216605,0,5,1,00:14.0,00:02.5
2309,212508,0,6,1,00:18.0,00:02.5
2310,253068,0,7,1,00:19.4,00:02.5
2311,177369,103,1,1,00:05.8,00:03.6
2312,216496,480,2,1,00:06.2,00:03.6
2313,141663,11,3,1,00:40.1,00:03.6
2314,250514,1734,4,1,00:41.0,00:03.6
2315,216605,20,5,1,00:41.4,00:03.6
2316,212508,48,6,1,00:41.6,00:03.6
2317,253068,38,7,1,00:42.4,00:03.6
2318,177369,21,1,1,00:04.9,00:03.7
2319,216496,477,2,1,00:06.2,00:03.7
2320,141663,11,3,1,00:06.7,00:03.7
2321,250514,1725,4,1,00:07.1,00:03.7
2322,216605,0,5,1,00:09.0,00:03.7
2323,212508,0,6,1,00:10.4,00:03.7
2324,253068,0,7,1,00:10.9,00:03.7
2325,177369,5,1,1,00:09.4,00:04.5
2326,216496,1007,2,1,00:09.7,00:04.5
2327,141663,0,3,1,00:10.4,00:04.5
2328,250514,0,4,1,00:11.0,00:04.5
2329,216605,0,5,1,00:11.3,00:04.5
2330,212508,0,6,1,00:12.0,00:04.5
2331,253068,0,7,1,00:32.8,00:04.5
2332,177369,1,1,1,00:09.5,00:02.8
2333,216496,1055,2,1,00:10.1,00:02.8
2334,141663,2,3,1,00:10.5,00:02.8
2335,250514,0,4,1,00:11.0,00:02.8
2336,216605,0,5,1,00:13.9,00:02.8
2337,212508,167,6,1,00:14.2,00:02.8
2338,253068,44,7,1,00:15.1,00:02.8
2339,177369,428,1,1,00:05.7,00:04.5
2340,216496,452,2,1,00:06.3,00:04.5
2341,141663,114,3,1,00:13.0,00:04.5
2342,250514,2,4,1,00:14.3,00:04.5
2343,216605,145,5,1,00:26.7,00:04.5
2344,212508,2,6,1,00:29.4,00:04.5
2345,253068,43,7,1,00:32.0,00:04.5
2346,177369,5402,1,1,00:05.2,00:04.1
2347,216496,453,2,1,00:05.6,00:04.1
2348,141663,114,3,1,00:07.2,00:04.1
2349,250514,2482,4,1,00:09.4,00:04.1
2350,216605,162,5,1,00:13.6,00:04.1
2351,212508,2827,6,1,00:19.4,00:04.1
2352,253068,44,7,1,00:20.3,00:04.1
2353,177369,431,1,1,00:06.1,00:04.8
2354,216496,0,2,1,00:06.5,00:04.8
2355,141663,31,3,1,00:06.8,00:04.8
2356,250514,16,4,1,00:08.5,00:04.8
2357,216605,0,5,1,00:08.8,00:04.8
2358,212508,2,6,1,00:17.2,00:04.8
2359,253068,1,7,1,00:55.6,00:04.8
2360,177369,432,1,1,00:05.5,00:04.3
2361,216496,1,2,1,00:07.0,00:04.3
2362,141663,31,3,1,00:08.0,00:04.3
2363,250514,13,4,1,00:08.8,00:04.3
2364,216605,1,5,1,00:09.3,00:04.3
2365,212508,4,6,1,00:11.0,00:04.3
2366,253068,176,7,1,00:11.4,00:04.3
2367,177369,0,1,1,00:05.8,00:04.1
2368,216496,15,2,1,00:10.8,00:04.1
2369,141663,31,3,1,00:12.2,00:04.1
2370,250514,14,4,1,00:14.2,00:04.1
2371,216605,22,5,1,00:14.5,00:04.1
2372,212508,1,6,1,00:15.2,00:04.1
2373,253068,200,7,1,00:15.8,00:04.1
2374,177369,0,1,1,00:08.7,00:02.7
2375,216496,19,2,1,00:09.5,00:02.7
2376,141663,31,3,1,00:10.7,00:02.7
2377,250514,15,4,1,00:32.9,00:02.7
2378,216605,22,5,1,00:33.2,00:02.7
